Order_ID,Order_Date,Customer_Name,Product_Category,Product_Name,Region,State,Country,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
ORD107436,2023-04-17,Sherri Guzman,Accessory,JBL Headphones,North,Gujarat,India,Offline,3,5938.16,10,16033.03,14247.08,1785.95
ORD107437,2023-10-13,Charles Blevins,Laptop,HP Pavilion,International,,USA,Online,5,86293.13,5,409892.37,316894.16,92998.21
ORD107438,2023-06-22,Deanna Woodard,Phone,iPhone 14,East,Karnataka,India,Offline,3,92208.41,10,248962.71,229133.21,19829.49
ORD107439,2023-08-03,Elizabeth Green,Accessory,Samsung Charger,South,Karnataka,India,Offline,2,14924.41,10,26863.94,20088.22,6775.72
ORD107440,2023-08-09,Anthony Flores,Laptop,Asus Vivobook,International,,UK,Online,5,97212.27,0,486061.35,390919.3,95142.05
ORD107441,2023-12-05,Antonio Woods,Accessory,Logitech Mouse,International,,USA,Offline,5,69104.69,0,345523.45,242326.8,103196.65
ORD107442,2024-04-17,Mrs. Sara Hebert,Phone,iPhone 14,South,Tamil Nadu,India,Online,1,46941.54,20,37553.23,32554.09,4999.14
ORD107443,2023-11-21,Thomas Reyes,Accessory,JBL Headphones,International,,UK,Offline,3,42998.3,20,103195.92,86602.8,16593.12
ORD107444,2023-12-20,Richard Garcia,Phone,iPhone 14,North,West Bengal,India,Offline,4,28411.33,10,102280.79,79833.13,22447.66
ORD107445,2024-05-15,Angelica Simpson,Laptop,Lenovo IdeaPad,North,Delhi,India,Offline,1,23472.93,0,23472.93,14114.71,9358.22
ORD107446,2023-07-13,Chad Thornton,Accessory,JBL Headphones,West,Delhi,India,Online,4,80443.38,5,305684.84,254514.98,51169.87
ORD107447,2024-02-01,Emily Abbott,Accessory,Apple AirPods,North,Karnataka,India,Offline,4,41252.44,10,148508.78,137195.4,11313.38
ORD107448,2023-07-26,Chad Escobar,Accessory,Logitech Mouse,East,Delhi,India,Offline,3,46620.56,10,125875.51,89391.05,36484.46
ORD107449,2023-01-10,April Arellano,Accessory,Logitech Mouse,International,,UK,Offline,1,18645.01,5,17712.76,13839.7,3873.06
ORD107450,2023-02-21,Regina Davis,Phone,Samsung Galaxy S22,International,,USA,Online,3,11512.41,10,31083.51,26643.03,4440.47
ORD107451,2023-06-04,Casey Ferguson,Laptop,HP Pavilion,South,Delhi,India,Offline,1,55612.79,0,55612.79,43110.33,12502.46
ORD107452,2023-12-18,Elizabeth Taylor,Phone,Samsung Galaxy S22,International,,Canada,Offline,3,40176.13,0,120528.39,93736.45,26791.94
ORD107453,2023-03-01,Mr. Raymond Lawson,Laptop,Asus Vivobook,North,Karnataka,India,Offline,1,40843.16,20,32674.53,26100.19,6574.34
ORD107454,2023-03-31,Karen Hicks,Accessory,Logitech Mouse,East,Karnataka,India,Offline,4,25898.58,10,93234.89,66636.91,26597.98
ORD107455,2023-10-31,Edward Patterson DDS,Accessory,Apple AirPods,International,,Australia,Offline,4,89142.33,20,285255.46,224714.62,60540.83
ORD107456,2023-01-31,Richard Miller,Laptop,Asus Vivobook,West,West Bengal,India,Offline,3,68232.1,15,173991.86,124173.26,49818.59
ORD107457,2023-03-16,Kathryn Mendez,Laptop,Lenovo IdeaPad,East,Delhi,India,Offline,3,11908.1,15,30365.66,25396.07,4969.58
ORD107458,2023-12-07,William Martinez,Phone,Google Pixel 7,East,Karnataka,India,Offline,3,64816.33,20,155559.19,162243.21,-6684.02
ORD107459,2023-03-06,Donna Wright,Accessory,Samsung Charger,West,Maharashtra,India,Online,2,98040.6,10,176473.08,118077.64,58395.44
ORD107460,2023-12-28,Gregory Wiley,Phone,iPhone 14,North,Maharashtra,India,Offline,4,15118.43,20,48378.98,44299.27,4079.71
ORD107461,2023-06-27,David Mora,Phone,Google Pixel 7,International,,USA,Offline,1,34016.26,20,27213.01,25205.6,2007.41
ORD107462,2023-07-18,Anthony Carlson,Phone,Google Pixel 7,North,West Bengal,India,Offline,3,97724.61,5,278515.14,247143.84,31371.3
ORD107463,2024-06-27,Matthew Price,Laptop,Asus Vivobook,West,West Bengal,India,Online,4,10087.86,20,32281.15,28639.42,3641.73
ORD107464,2024-02-28,David Cooper,Accessory,Logitech Mouse,International,,USA,Online,1,13887.34,0,13887.34,10223.85,3663.49
ORD107465,2023-11-15,Frank Todd,Accessory,Logitech Mouse,South,Tamil Nadu,India,Offline,1,73914.47,5,70218.75,45537.36,24681.38
ORD107466,2023-01-22,Eric Jones Jr.,Phone,OnePlus 11,West,West Bengal,India,Online,2,19239.54,20,30783.26,31965.33,-1182.07
ORD107467,2024-01-22,John Stokes,Phone,Google Pixel 7,North,Tamil Nadu,India,Offline,1,18796.12,15,15976.7,15478.1,498.6
ORD107468,2024-05-01,Julie Daniels,Accessory,Apple AirPods,International,,USA,Online,5,6257.49,20,25029.96,22197.11,2832.85
ORD107469,2024-03-28,Desiree Fox,Phone,Google Pixel 7,East,Karnataka,India,Offline,3,56038.04,10,151302.71,132236.96,19065.75
ORD107470,2023-01-01,Jessica Munoz,Laptop,Dell Inspiron,South,Maharashtra,India,Offline,4,15581.52,0,62326.08,43276.61,19049.47
ORD107471,2024-05-04,Vicki Harper,Phone,Samsung Galaxy S22,South,Gujarat,India,Offline,5,18637.82,10,83870.19,58349.62,25520.57
ORD107472,2024-04-17,Mrs. Ashley Mooney,Phone,Samsung Galaxy S22,West,West Bengal,India,Online,5,54360.87,20,217443.48,209425.64,8017.84
ORD107473,2023-06-15,Gina Hayes,Accessory,Samsung Charger,West,Tamil Nadu,India,Online,1,90262.52,10,81236.27,60671.23,20565.04
ORD107474,2023-05-07,Sylvia Clark,Phone,Google Pixel 7,International,,Canada,Online,2,41025.36,15,69743.11,58723.07,11020.04
ORD107475,2023-06-29,Jonathan Tanner,Phone,Google Pixel 7,International,,Australia,Online,4,79361.49,10,285701.36,216837.0,68864.36
ORD107476,2023-12-11,Cathy Little,Phone,Samsung Galaxy S22,International,,Germany,Offline,1,27591.74,0,27591.74,20657.24,6934.5
ORD107477,2023-12-20,Christopher Powell,Laptop,Lenovo IdeaPad,North,West Bengal,India,Online,2,5625.61,20,9000.98,8780.73,220.25
ORD107478,2024-01-25,Heidi Richardson,Accessory,JBL Headphones,International,,Germany,Offline,2,67195.52,20,107512.83,82128.5,25384.33
ORD107479,2024-05-26,Shane Alvarez,Laptop,Lenovo IdeaPad,North,Tamil Nadu,India,Offline,1,51824.46,15,44050.79,39179.23,4871.57
ORD107480,2023-12-03,Angela Trevino,Laptop,Asus Vivobook,International,,Canada,Offline,3,86787.47,5,247344.29,175758.75,71585.54
ORD107481,2023-02-16,Denise Combs,Accessory,Apple AirPods,International,,Singapore,Offline,1,95746.88,5,90959.54,73118.17,17841.37
ORD107482,2023-08-24,Robert Hicks,Laptop,HP Pavilion,West,Karnataka,India,Offline,3,31276.85,0,93830.55,68954.6,24875.95
ORD107483,2024-01-02,Jennifer White,Laptop,Dell Inspiron,International,,USA,Offline,1,96536.95,20,77229.56,70455.73,6773.83
ORD107484,2023-09-02,Michael Wallace,Accessory,Apple AirPods,International,,UK,Offline,1,32920.36,15,27982.31,22384.98,5597.32
ORD107485,2024-06-06,Sherri Smith,Phone,iPhone 14,International,,Australia,Online,3,55852.29,20,134045.5,139286.0,-5240.5
ORD107486,2023-09-12,Robin Ortiz,Phone,iPhone 14,East,Delhi,India,Online,4,52646.1,0,210584.4,138403.29,72181.11
ORD107487,2023-07-14,Megan Mcneil,Laptop,HP Pavilion,International,,USA,Offline,5,15836.7,15,67305.98,60011.96,7294.02
ORD107488,2024-03-17,Ariel Taylor,Accessory,Logitech Mouse,International,,Canada,Online,4,62296.12,15,211806.81,166538.71,45268.1
ORD107489,2024-02-13,John Jackson,Laptop,HP Pavilion,East,Tamil Nadu,India,Offline,3,4268.47,0,12805.41,9389.8,3415.61
ORD107490,2023-01-10,Ashley Bell,Phone,iPhone 14,International,,USA,Online,4,19323.07,0,77292.28,48725.35,28566.93
ORD107491,2023-01-09,Candace Perez,Laptop,HP Pavilion,International,,Australia,Offline,5,6360.96,10,28624.32,20380.79,8243.53
ORD107492,2023-06-03,Catherine Hawkins,Laptop,Lenovo IdeaPad,International,,Singapore,Offline,3,40690.45,10,109864.21,74333.83,35530.39
ORD107493,2023-09-29,Joshua Ruiz,Accessory,Samsung Charger,International,,Singapore,Offline,2,64780.83,20,103649.33,82315.93,21333.4
ORD107494,2023-01-16,Kelly Howard,Laptop,HP Pavilion,South,West Bengal,India,Offline,4,82251.54,10,296105.54,275689.04,20416.51
ORD107495,2023-09-12,Linda Johnson,Phone,iPhone 14,South,Maharashtra,India,Offline,5,78355.69,5,372189.53,302513.57,69675.96
ORD107496,2024-04-26,Andrew Potter,Phone,OnePlus 11,East,Tamil Nadu,India,Offline,1,64254.08,15,54615.97,40996.3,13619.67
ORD107497,2023-10-21,Larry Wilson,Accessory,Samsung Charger,International,,Singapore,Offline,4,64946.29,15,220817.39,197471.96,23345.43
ORD107498,2023-08-17,Richard Bush,Phone,Samsung Galaxy S22,North,Tamil Nadu,India,Offline,4,53948.6,0,215794.4,176887.26,38907.14
ORD107499,2023-09-22,Hannah Johnson,Accessory,Logitech Mouse,International,,Germany,Offline,1,63854.54,10,57469.09,52275.52,5193.56
ORD107500,2023-01-15,Patricia Lee,Laptop,Dell Inspiron,North,Delhi,India,Offline,4,34076.22,0,136304.88,85299.89,51004.99
ORD107501,2023-06-24,Terri Pennington,Laptop,HP Pavilion,West,Gujarat,India,Online,5,52068.19,20,208272.76,178277.16,29995.6
ORD107502,2024-04-03,Marvin Vargas,Phone,iPhone 14,West,Delhi,India,Online,5,62428.51,10,280928.29,251474.54,29453.76
ORD107503,2023-11-01,Adrienne Noble,Phone,Samsung Galaxy S22,International,,Germany,Online,3,24463.09,0,73389.27,55283.16,18106.11
ORD107504,2023-06-09,Mark Boyle,Accessory,Samsung Charger,West,Karnataka,India,Offline,3,1360.84,0,4082.52,3195.66,886.86
ORD107505,2023-11-21,John Hooper,Laptop,Lenovo IdeaPad,South,Gujarat,India,Online,3,85883.11,20,206119.46,204385.42,1734.05
ORD107506,2024-03-12,Julie Allen,Accessory,Apple AirPods,North,West Bengal,India,Online,4,14535.51,10,52327.84,36534.47,15793.37
ORD107507,2024-05-27,Joshua York,Accessory,Logitech Mouse,East,Maharashtra,India,Offline,1,18657.41,15,15858.8,12242.95,3615.85
ORD107508,2024-03-03,Eric Howell,Phone,Google Pixel 7,South,Karnataka,India,Offline,1,45296.95,10,40767.25,30466.55,10300.71
ORD107509,2023-07-15,Michelle Rivera,Accessory,Samsung Charger,South,Maharashtra,India,Online,1,56969.01,15,48423.66,34657.32,13766.34
ORD107510,2024-05-29,Louis Savage,Phone,OnePlus 11,International,,Australia,Offline,2,98789.0,5,187699.1,139689.04,48010.06
ORD107511,2024-06-25,Philip Hodges,Accessory,Apple AirPods,South,Tamil Nadu,India,Offline,4,52918.73,0,211674.92,151652.76,60022.16
ORD107512,2023-03-12,Matthew Roberts,Laptop,Lenovo IdeaPad,East,Delhi,India,Online,4,58657.39,5,222898.08,174869.15,48028.93
ORD107513,2023-08-13,Rebecca Roberts,Phone,OnePlus 11,West,Gujarat,India,Online,5,49057.84,5,233024.74,170759.33,62265.41
ORD107514,2023-09-12,Betty Johnson,Accessory,Samsung Charger,International,,UK,Offline,5,54937.52,0,274687.6,221179.13,53508.47
ORD107515,2023-09-22,Jordan Peters,Accessory,Apple AirPods,International,,Canada,Offline,2,89633.87,15,152377.58,149645.88,2731.7
ORD107516,2024-06-22,Alison Walker,Phone,OnePlus 11,North,Gujarat,India,Offline,1,13203.72,5,12543.53,8890.47,3653.06
ORD107517,2023-03-18,William Hansen,Accessory,Logitech Mouse,International,,Singapore,Offline,1,65709.08,0,65709.08,51888.69,13820.39
ORD107518,2023-01-02,Allison Cowan,Accessory,JBL Headphones,International,,UK,Offline,4,33133.56,0,132534.24,94887.77,37646.47
ORD107519,2023-06-26,Kevin Wilson,Accessory,Samsung Charger,South,Maharashtra,India,Offline,5,49740.86,20,198963.44,210770.56,-11807.12
ORD107520,2023-09-03,Daniel Guerrero,Laptop,Lenovo IdeaPad,North,Gujarat,India,Online,3,64893.27,20,155743.85,125745.57,29998.28
ORD107521,2024-05-31,Michelle King,Phone,Samsung Galaxy S22,West,Gujarat,India,Online,4,4074.64,20,13038.85,12100.87,937.97
ORD107522,2023-08-03,Cynthia Le,Phone,Samsung Galaxy S22,West,Maharashtra,India,Online,5,25287.04,0,126435.2,89567.71,36867.49
ORD107523,2024-01-25,Alexis Olsen,Accessory,Samsung Charger,East,Karnataka,India,Offline,5,24996.87,15,106236.7,81035.74,25200.96
ORD107524,2023-05-18,Tina Melendez,Accessory,Logitech Mouse,West,Maharashtra,India,Offline,4,97799.5,15,332518.3,262521.33,69996.97
ORD107525,2023-12-10,Leslie Torres,Phone,Samsung Galaxy S22,International,,Singapore,Offline,2,50765.5,15,86301.35,79789.25,6512.1
ORD107526,2023-09-29,Kimberly Ramirez,Laptop,HP Pavilion,International,,UK,Offline,3,2664.57,10,7194.34,4906.86,2287.48
ORD107527,2023-01-06,Nancy Flowers,Phone,iPhone 14,South,Gujarat,India,Offline,2,85702.65,15,145694.51,137584.44,8110.07
ORD107528,2024-01-17,Jessica Walsh,Accessory,JBL Headphones,South,Gujarat,India,Offline,3,70043.27,5,199623.32,148450.74,51172.58
ORD107529,2024-04-28,Heather Hernandez,Accessory,JBL Headphones,East,Karnataka,India,Online,2,93365.96,20,149385.54,133118.98,16266.56
ORD107530,2023-02-26,Kimberly Smith,Laptop,Dell Inspiron,South,Tamil Nadu,India,Online,2,16342.37,5,31050.5,24403.98,6646.52
ORD107531,2024-05-31,Anthony Rivera,Accessory,Samsung Charger,International,,Singapore,Offline,3,10391.43,5,29615.58,19846.01,9769.57
ORD107532,2024-03-06,David Avila,Phone,Google Pixel 7,International,,Singapore,Online,4,1742.37,15,5924.06,5800.07,123.99
ORD107533,2024-02-18,Steven Miller,Laptop,Asus Vivobook,South,Delhi,India,Offline,4,11189.92,10,40283.71,34406.28,5877.43
ORD107534,2023-06-09,Jeremy Davis,Laptop,Lenovo IdeaPad,International,,UK,Online,1,9780.1,15,8313.09,7664.92,648.17
ORD107535,2023-01-03,Matthew Jones,Laptop,Dell Inspiron,South,Maharashtra,India,Online,4,91368.09,10,328925.12,290370.86,38554.26
ORD107536,2023-10-05,Kristen Taylor,Phone,Google Pixel 7,International,,Australia,Offline,4,31241.47,10,112469.29,85667.25,26802.04
ORD107537,2024-01-07,Alex Ramirez,Laptop,Lenovo IdeaPad,North,West Bengal,India,Offline,2,34287.63,20,54860.21,43559.15,11301.06
ORD107538,2023-11-23,James Austin,Accessory,Logitech Mouse,International,,Australia,Offline,1,36675.7,20,29340.56,30422.28,-1081.72
ORD107539,2024-04-06,Sarah Phillips,Accessory,Samsung Charger,International,,Germany,Online,4,91799.4,10,330477.84,240108.01,90369.83
ORD107540,2023-06-25,Raymond Porter,Accessory,JBL Headphones,South,Maharashtra,India,Online,2,42705.18,5,81139.84,63409.0,17730.84
ORD107541,2023-10-24,Erica Walter,Phone,Google Pixel 7,International,,USA,Offline,5,45514.23,5,216192.59,189357.0,26835.59
ORD107542,2023-12-19,Douglas Lopez,Phone,iPhone 14,North,West Bengal,India,Offline,1,6128.98,20,4903.18,4362.02,541.16
ORD107543,2024-03-19,Stephanie Thompson,Accessory,Apple AirPods,International,,USA,Online,4,87250.89,10,314103.2,230667.43,83435.77
ORD107544,2023-03-20,Aaron Johnson,Accessory,Apple AirPods,East,Tamil Nadu,India,Online,2,8968.16,20,14349.06,12556.4,1792.66
ORD107545,2023-06-18,Michael Parker,Phone,iPhone 14,International,,Australia,Offline,3,11075.86,20,26582.06,21972.34,4609.72
ORD107546,2023-09-16,Gloria Dunlap,Accessory,Logitech Mouse,West,Maharashtra,India,Online,3,54753.28,0,164259.84,120268.27,43991.57
ORD107547,2023-06-26,Brian Nichols,Accessory,Samsung Charger,International,,UK,Offline,4,2394.76,0,9579.04,7554.16,2024.88
ORD107548,2023-04-02,Douglas Frye,Accessory,Logitech Mouse,West,Maharashtra,India,Online,1,73614.45,20,58891.56,49092.35,9799.21
ORD107549,2024-01-15,Janet Flowers,Accessory,Logitech Mouse,South,West Bengal,India,Online,2,25754.01,0,51508.02,41162.52,10345.5
ORD107550,2024-05-17,Jamie Martin,Phone,iPhone 14,West,Karnataka,India,Offline,3,61878.4,0,185635.2,116672.93,68962.27
ORD107551,2023-11-24,Jesse Allen,Phone,Samsung Galaxy S22,West,Gujarat,India,Online,1,28085.57,0,28085.57,23376.83,4708.74
ORD107552,2023-03-13,Connie Thomas,Accessory,JBL Headphones,West,Karnataka,India,Online,1,64028.84,15,54424.51,49854.92,4569.59
ORD107553,2023-04-18,Megan Carter,Accessory,Samsung Charger,International,,UK,Offline,5,62077.09,0,310385.45,254605.6,55779.85
ORD107554,2024-05-03,Daniel Miller,Phone,iPhone 14,North,Tamil Nadu,India,Offline,1,80916.62,5,76870.79,55032.14,21838.65
ORD107555,2023-12-17,Tammy Taylor,Phone,Google Pixel 7,East,Karnataka,India,Offline,2,53875.93,0,107751.86,78170.64,29581.22
ORD107556,2023-07-19,Angel Smith,Phone,iPhone 14,East,West Bengal,India,Offline,4,72409.67,20,231710.94,242149.77,-10438.82
ORD107557,2023-07-25,Lisa Long,Laptop,HP Pavilion,International,,Singapore,Offline,3,55813.58,0,167440.74,132019.01,35421.73
ORD107558,2023-02-17,Melissa Greene,Laptop,Dell Inspiron,International,,UK,Offline,4,87493.13,15,297476.64,240821.35,56655.29
ORD107559,2024-05-02,Brett Phillips,Phone,Samsung Galaxy S22,North,Karnataka,India,Online,2,68638.2,15,116684.94,110359.01,6325.93
ORD107560,2023-11-14,Charles Anderson,Phone,Google Pixel 7,International,,Germany,Offline,5,95662.26,0,478311.3,301218.1,177093.2
ORD107561,2023-06-26,Jason Weaver,Accessory,Apple AirPods,North,Tamil Nadu,India,Offline,5,71736.07,5,340746.33,245418.03,95328.3
ORD107562,2024-06-18,Susan Howard,Phone,iPhone 14,West,Gujarat,India,Offline,4,90079.71,10,324286.96,267635.8,56651.16
ORD107563,2023-03-24,Christopher Sullivan,Laptop,Dell Inspiron,East,Karnataka,India,Online,2,13225.07,10,23805.13,20065.55,3739.57
ORD107564,2023-04-26,Karen Mooney,Phone,Samsung Galaxy S22,International,,UK,Offline,3,51033.99,0,153101.97,105635.41,47466.56
ORD107565,2024-01-25,Daniel Martinez,Phone,Samsung Galaxy S22,East,Gujarat,India,Online,4,70503.04,0,282012.16,187406.31,94605.85
ORD107566,2024-03-22,Andrew Lewis,Laptop,Lenovo IdeaPad,South,West Bengal,India,Offline,1,52859.28,10,47573.35,44046.17,3527.18
ORD107567,2023-10-24,Laurie Porter,Laptop,Asus Vivobook,North,Delhi,India,Offline,4,2293.33,20,7338.66,7126.24,212.42
ORD107568,2024-02-13,Richard Nicholson,Accessory,JBL Headphones,International,,Germany,Online,5,22284.82,5,105852.9,84479.07,21373.82
ORD107569,2023-02-23,Chris Butler,Laptop,Lenovo IdeaPad,South,Tamil Nadu,India,Online,2,56261.45,20,90018.32,91152.07,-1133.75
ORD107570,2023-11-21,Amber Ray,Accessory,Apple AirPods,South,Gujarat,India,Offline,2,7623.23,5,14484.14,10491.63,3992.5
ORD107571,2023-03-19,Christine Montgomery,Laptop,HP Pavilion,International,,Canada,Offline,4,33549.51,15,114068.33,88129.66,25938.68
ORD107572,2024-03-31,John Munoz Jr.,Laptop,Asus Vivobook,West,Gujarat,India,Online,1,81438.85,20,65151.08,66664.32,-1513.24
ORD107573,2023-09-03,Catherine Perkins,Laptop,Dell Inspiron,International,,Canada,Online,2,41760.59,0,83521.18,62355.37,21165.81
ORD107574,2024-03-27,Brett Thomas,Accessory,JBL Headphones,South,Delhi,India,Online,1,63273.19,15,53782.21,42845.41,10936.8
ORD107575,2023-03-25,Jamie Robbins,Phone,Samsung Galaxy S22,West,West Bengal,India,Offline,5,45887.91,20,183551.64,179928.18,3623.46
ORD107576,2023-07-16,Johnathan Palmer,Accessory,Logitech Mouse,International,,USA,Online,2,90743.66,0,181487.32,123712.55,57774.77
ORD107577,2024-05-18,Wayne Parker,Accessory,Apple AirPods,South,Delhi,India,Online,1,85590.65,15,72752.05,66391.43,6360.63
ORD107578,2023-05-26,Lauren Howell,Laptop,HP Pavilion,East,Tamil Nadu,India,Online,1,59750.82,5,56763.28,36725.93,20037.35
ORD107579,2023-10-29,Crystal Mitchell,Laptop,Dell Inspiron,North,Tamil Nadu,India,Online,2,43474.72,5,82601.97,64278.24,18323.73
ORD107580,2024-01-14,Monica Madden,Accessory,Apple AirPods,North,Delhi,India,Offline,4,11696.05,15,39766.57,32144.9,7621.67
ORD107581,2024-03-19,David Rivers,Laptop,Asus Vivobook,International,,Singapore,Online,4,61832.39,0,247329.56,197335.8,49993.76
ORD107582,2023-05-22,Julie Moon,Accessory,Apple AirPods,International,,Canada,Online,4,39046.95,20,124950.24,94517.11,30433.13
ORD107583,2023-03-11,Angela Rivera,Accessory,JBL Headphones,East,Delhi,India,Online,5,92530.65,0,462653.25,353552.07,109101.18
ORD107584,2023-12-20,Nicholas Massey,Laptop,Lenovo IdeaPad,International,,Canada,Offline,1,68615.16,5,65184.4,43404.91,21779.5
ORD107585,2023-01-11,Richard Wilson,Accessory,JBL Headphones,International,,Germany,Offline,1,10418.66,5,9897.73,6936.86,2960.87
ORD107586,2023-01-29,Peter Gonzalez,Phone,iPhone 14,International,,Germany,Online,5,97900.09,5,465025.43,336842.92,128182.51
ORD107587,2024-04-23,Susan Mora,Accessory,Logitech Mouse,West,Gujarat,India,Online,1,27789.57,15,23621.13,18224.62,5396.51
ORD107588,2023-10-11,Valerie Patterson,Laptop,Dell Inspiron,International,,UK,Offline,1,52084.19,10,46875.77,38251.75,8624.02
ORD107589,2023-01-11,Jeffrey Brown,Phone,iPhone 14,International,,Singapore,Online,4,84251.68,20,269605.38,282931.21,-13325.84
ORD107590,2024-05-31,John Kemp,Accessory,Apple AirPods,South,Delhi,India,Offline,4,25217.78,10,90784.01,66541.05,24242.95
ORD107591,2023-09-30,Calvin Bowers,Phone,Samsung Galaxy S22,East,Maharashtra,India,Online,1,87489.11,20,69991.29,66334.88,3656.41
ORD107592,2023-03-13,Brandon Graves,Phone,iPhone 14,International,,Singapore,Offline,3,7924.97,10,21397.42,17189.36,4208.06
ORD107593,2023-06-13,Joshua Russell,Phone,Google Pixel 7,East,Maharashtra,India,Offline,3,44381.71,20,106516.1,101760.29,4755.82
ORD107594,2023-10-26,Nathan Brown,Laptop,Dell Inspiron,International,,Germany,Online,3,2892.97,15,7377.07,6303.55,1073.52
ORD107595,2023-02-18,Benjamin Wilson,Accessory,JBL Headphones,International,,USA,Offline,4,79735.65,15,271101.21,219218.9,51882.31
ORD107596,2024-02-07,Joshua Ho,Accessory,Samsung Charger,North,Tamil Nadu,India,Offline,4,61221.4,5,232641.32,197701.83,34939.49
ORD107597,2024-02-29,Mark Woods,Accessory,Logitech Mouse,International,,UK,Online,5,26708.26,10,120187.17,103223.77,16963.4
ORD107598,2024-01-21,George Taylor,Accessory,Apple AirPods,East,Maharashtra,India,Online,1,18213.13,15,15481.16,11931.44,3549.72
ORD107599,2023-02-08,John Ryan,Accessory,Logitech Mouse,South,Tamil Nadu,India,Offline,4,12809.34,20,40989.89,41533.57,-543.68
ORD107600,2023-02-18,Andrea Taylor,Accessory,Apple AirPods,International,,Singapore,Online,1,41735.44,15,35475.12,31871.23,3603.9
ORD107601,2023-07-25,Kellie Mitchell,Phone,Google Pixel 7,North,Delhi,India,Offline,4,76689.89,5,291421.58,204298.66,87122.92
ORD107602,2024-04-06,Jennifer Buck,Accessory,Apple AirPods,International,,UK,Online,5,90277.94,5,428820.22,342338.94,86481.27
ORD107603,2023-05-02,Dustin Hernandez,Laptop,Asus Vivobook,International,,Singapore,Online,3,88190.23,15,224885.09,212417.69,12467.4
ORD107604,2024-03-04,Alex Johnson,Phone,Samsung Galaxy S22,International,,Singapore,Online,4,28370.47,20,90785.5,84383.83,6401.67
ORD107605,2023-08-25,Jody Rogers,Phone,iPhone 14,International,,USA,Offline,5,51782.91,15,220077.37,199990.09,20087.28
ORD107606,2023-01-14,Laura Medina,Accessory,JBL Headphones,South,Karnataka,India,Online,5,11984.49,15,50934.08,36631.79,14302.29
ORD107607,2023-11-30,Brittany Sanchez,Phone,iPhone 14,International,,UK,Offline,1,95932.7,5,91136.07,61746.96,29389.11
ORD107608,2023-03-17,Christine Green,Laptop,Dell Inspiron,South,Delhi,India,Offline,2,91989.24,20,147182.78,153301.89,-6119.1
ORD107609,2024-04-14,Matthew Shaw,Laptop,Dell Inspiron,West,Maharashtra,India,Offline,2,56913.34,5,108135.35,87219.48,20915.87
ORD107610,2023-02-23,Lonnie Martinez,Laptop,Dell Inspiron,International,,USA,Online,5,69827.69,5,331681.53,219951.01,111730.52
ORD107611,2023-10-02,Vincent Reeves,Phone,iPhone 14,West,Maharashtra,India,Online,4,95946.87,20,307029.98,269141.98,37888.0
ORD107612,2023-01-23,Matthew Harris,Accessory,Apple AirPods,South,Karnataka,India,Offline,5,3494.47,5,16598.73,13068.91,3529.82
ORD107613,2023-06-29,Jennifer Hudson,Laptop,Dell Inspiron,North,Karnataka,India,Offline,1,83879.75,5,79685.76,66553.37,13132.39
ORD107614,2024-03-19,Gina Clark,Phone,Samsung Galaxy S22,International,,Australia,Online,5,49615.75,10,223270.88,162110.71,61160.17
ORD107615,2024-06-22,Amanda Garcia,Laptop,Asus Vivobook,West,Karnataka,India,Offline,3,6182.42,5,17619.9,12911.68,4708.22
ORD107616,2023-10-01,Seth Olsen,Phone,OnePlus 11,International,,USA,Offline,2,15116.63,0,30233.26,21249.04,8984.22
ORD107617,2023-12-06,Carla Patterson,Laptop,Lenovo IdeaPad,International,,UK,Online,5,24644.63,20,98578.52,101330.51,-2751.99
ORD107618,2023-07-01,Jeffrey Glenn,Phone,OnePlus 11,International,,Australia,Online,3,34376.03,5,97971.69,68671.39,29300.3
ORD107619,2023-12-03,Shelby Wood,Phone,Google Pixel 7,South,Maharashtra,India,Online,1,42267.24,10,38040.52,27285.48,10755.04
ORD107620,2023-02-02,Katherine Holder,Accessory,Apple AirPods,International,,Singapore,Online,2,68819.66,5,130757.35,116084.15,14673.2
ORD107621,2023-09-26,Gregory Rivers,Laptop,Lenovo IdeaPad,International,,Germany,Online,3,77978.91,10,210543.06,148876.8,61666.25
ORD107622,2023-03-02,Katherine Davenport,Laptop,HP Pavilion,West,Gujarat,India,Offline,4,77031.26,0,308125.04,204028.34,104096.7
ORD107623,2024-05-01,Emily Potter,Phone,iPhone 14,International,,UK,Offline,1,81349.4,5,77281.93,65418.58,11863.35
ORD107624,2023-01-09,Vanessa Green,Phone,Google Pixel 7,International,,Singapore,Offline,5,36620.14,5,173945.67,131707.95,42237.72
ORD107625,2023-01-02,Edward Simmons,Accessory,JBL Headphones,International,,Canada,Online,4,19868.54,0,79474.16,62996.8,16477.36
ORD107626,2023-08-27,Robert Lane,Laptop,HP Pavilion,South,Delhi,India,Online,2,59172.37,0,118344.74,74242.98,44101.76
ORD107627,2023-02-20,Sandra Smith,Laptop,HP Pavilion,South,West Bengal,India,Online,2,85361.22,20,136577.95,138436.22,-1858.26
ORD107628,2024-06-26,Charles Smith,Phone,iPhone 14,North,Karnataka,India,Online,4,50870.53,5,193308.01,143732.48,49575.54
ORD107629,2023-10-20,Carl Bradley,Laptop,Lenovo IdeaPad,International,,USA,Offline,2,59866.87,10,107760.37,82864.71,24895.66
ORD107630,2023-08-16,Joseph Cook,Accessory,Logitech Mouse,North,West Bengal,India,Offline,3,66626.46,5,189885.41,168546.55,21338.86
